MED-802	http://www.ncbi.nlm.nih.gov/pubmed/21087821	Simultaneous exposure of non-diabetics to high levels of dioxins and mercury increases their risk of insulin resistance. - PubMed - NCBI	Abstract Insulin resistance and the defective function of pancreatic β-cells can occur several years before the development of type 2 diabetes. It is necessary to investigate and clarify the integrated effects of moderate-to-high exposure to dioxins and mercury on the pancreatic endocrine function. This cross-sectional study investigated 1449 non-diabetic residents near a deserted pentachlorophenol and chloralkali factory. Metabolic syndrome related factors were measured to examine associations with serum dioxin and blood mercury. We also investigated associations between insulin resistance (HOMA-IR > 75th percentile), defective pancreatic β-cells function (HOMA β-cell > 75th percentile), serum dioxins and blood mercury. After adjusting for confounding factors, we found that insulin resistance increased with serum dioxins (b = 0.13, P < 0.001) and blood mercury (b = 0.01, P < 0.001). Moreover, participants with higher serum dioxins or blood mercury were at a significantly increasing risk for insulin resistance (P(trend) < 0.001). The joint highest tertile of serum dioxins and blood mercury was associated with elevated HOMA-IR at 11 times the odds of the joint lowest tertile (AOR 11.00, 95% CI: 4.87, 26.63). We hypothesize that simultaneous exposure to dioxins and mercury heightens the risk of insulin resistance more than does individual exposure. Copyright © 2010 Elsevier B.V. All rights reserved.
MED-803	http://www.ncbi.nlm.nih.gov/pubmed/23131992	Persistent Organic Pollutants and Type 2 Diabetes: A Prospective Analysis in the Nurses’ Health Study and Meta-analysis	Abstract Background: Prospective data regarding persistent organic pollutants (POPs) and risk of type 2 diabetes (T2D) are limited, and the results for individual POPs are not entirely consistent across studies. Objectives: We prospectively examined plasma POP concentrations in relation to incident T2D and summarized existing evidence in a meta-analysis. Methods: Plasma polychlorinated biphenyls (PCBs), dichlorodiphenyltrichloroethane (DDT), dichlorodiphenyldichloroethylene (DDE), and hexachlorobenzene (HCB) concentrations were measured in 1,095 women who were free of diabetes at blood draw in 1989–1990 and participated in two case–control studies in the Nurses’ Health Study. We identified 48 incident T2D cases through 30 June 2008. We conducted a literature search in PubMed and EMBASE through December 2011 to identify prospective studies on POPs in relation to diabetes. We used a fixed-effects model to summarize results. Results: After multivariable adjustment, plasma HCB concentration was positively associated with incident T2D [pooled odds ratio (OR) 3.59 (95% CI: 1.49, 8.64, ptrend = 0.003) comparing extreme tertiles]. Other POPs were not significantly associated with diabetes. After pooling our results with those of six published prospective studies that included 842 diabetes cases in total, we found that HCB and total PCBs both were associated with diabetes: the pooled ORs were 2.00 (95% CI: 1.13, 3.53; I2 = 21.4%, pheterogeneity = 0.28) and 1.70 (95% CI: 1.28, 2.27; I2 = 16.3%, pheterogeneity = 0.30) for HCB and total PCBs, respectively. Conclusions: These findings support an association between POP exposure and the risk of T2D.
MED-804	http://www.ncbi.nlm.nih.gov/pubmed/20146964	Perfluorinated Compounds, Polychlorinated Biphenyls, and Organochlorine Pesticide Contamination in Composite Food Samples from Dallas, Texas, USA	Abstract Objectives The objective of this article is to extend our previous studies of persistent organic pollutant (POP) contamination of U.S. food by measuring perfluorinated compounds (PFCs), organochlorine pesticides, and polychlorinated biphenyls (PCBs) in composite food samples. This study is part of a larger study reported in two articles, the other of which reports levels of polybrominated diphenyl ethers and hexabromocyclododecane brominated flame retardants in these composite foods [Schecter et al. 2010. Polybrominated diphenyl ethers (PBDEs) and hexabromocyclodecane (HBCD) in composite U.S. food samples, Environ Health Perspect 118:357–362]. Methods In this study we measured concentrations of 32 organochlorine pesticides, 7 PCBs, and 11 PFCs in composite samples of 31 different types of food (310 individual food samples) purchased from supermarkets in Dallas, Texas (USA), in 2009. Dietary intake of these chemicals was calculated for an average American. Results Contamination varied greatly among chemical and food types. The highest level of pesticide contamination was from the dichlorodiphenyltrichloroethane (DDT) metabolite p,p′- dichlorodiphenyldichloroethylene, which ranged from 0.028 ng/g wet weight (ww) in whole milk yogurt to 2.3 ng/g ww in catfish fillets. We found PCB congeners (28, 52, 101, 118, 138, 153, and 180) primarily in fish, with highest levels in salmon (PCB-153, 1.2 ng/g ww; PCB-138, 0.93 ng/g ww). For PFCs, we detected perfluorooctanoic acid (PFOA) in 17 of 31 samples, ranging from 0.07 ng/g in potatoes to 1.80 ng/g in olive oil. In terms of dietary intake, DDT and DDT metabolites, endosulfans, aldrin, PCBs, and PFOA were consumed at the highest levels. Conclusion Despite product bans, we found POPs in U.S. food, and mixtures of these chemicals are consumed by the American public at varying levels. This suggests the need to expand testing of food for chemical contaminants.
MED-805	http://www.ncbi.nlm.nih.gov/pubmed/22214250	The role of persistent organic pollutants in the worldwide epidemic of type 2 diabetes mellitus and the possible connection to Farmed Atlantic Salm... - PubMed - NCBI	Abstract Rates of type 2 diabetes mellitus (T2DM), both in the United States and worldwide, have been rising at an alarming rate over the last two decades. Because this disease is viewed as primarily being attributable to unhealthy lifestyle habits, a great deal of emphasis has been placed on encouraging increased exercise, better dietary habits, and weight loss. Recent studies reveal that the presence of several persistent organic pollutants (POPs) can confer greater risk for developing the disease than some of the established lifestyle risk factors. In fact, evidence suggests the hypothesis that obesity might only be a significant risk factor when adipose tissue contains high amounts of POPs. Chlorinated pesticides and polychlorinated biphenyls, in particular, have been strongly linked to the development of metabolic syndrome, insulin resistance, and T2DM. In addition to reviewing the evidence associating POPs to these conditions, this article explores the possible contribution of farmed Atlantic salmon - a significant and common dietary source of POPs - with blood sugar dysregulation conditions.
MED-806	http://www.ncbi.nlm.nih.gov/pubmed/22520265	Public health concern behind the exposure to persistent organic pollutants and the risk of metabolic diseases	Abstract Background Persistent organic pollutants (POPs) are hazardous chemicals omnipresent in our food chain, which have been internationally regulated to ensure public health. Initially described for their potency to affect reproduction and promote cancer, recent studies have highlighted an unexpected implication of POPs in the development of metabolic diseases like type 2 diabetes and obesity. Based on this novel knowledge, this article aims at stimulating discussion and evaluating the effectiveness of current POP legislation to protect humans against the risk of metabolic diseases. Furthermore, the regulation of POPs in animal food products in the European Union (EU) is addressed, with a special focus on marine food since it may represent a major source of POP exposure to humans. Discussion There is mounting scientific evidence showing that current POP risk assessment and regulation cannot effectively protect humans against metabolic disorders. Better regulatory control of POPs in dietary products should be of high public health priority. Summary The general population is exposed to sufficient POPs, both in term of concentration and diversity, to induce metabolic disorders. This situation should attract the greatest attention from the public health and governmental authorities.
MED-807	http://www.ncbi.nlm.nih.gov/pubmed/17107852	Molecular Epidemiologic Evidence for Diabetogenic Effects of Dioxin Exposure in U.S. Air Force Veterans of the Vietnam War	Abstract Background One of the outcomes positively associated with dioxin exposure in humans is type 2 diabetes. Objectives This study was conducted in order to find the molecular biological evidence for the diabetogenic action of dioxin in adipose samples from Vietnam veterans. Methods We obtained 313 adipose tissue samples both from Vietnam veterans who were exposed to dioxin (Operation Ranch Hand) and from comparison veterans who served in Southeast Asia with no record of dioxin exposure. We conducted quantitative reverse-transcribed polymerase chain reaction studies on selected marker mRNAs from these samples. Results We found the most sensitive and reliable molecular indicator of dioxin-induced diabetes to be the ratio of mRNA of glucose transporter 4 (GLUT4) and nuclear transcription factor kappa B (NFκB), a marker of inflammation. This ratio showed significant correlations to serum dioxin residues and to fasting glucose among those in the Ranch Hand group and, surprisingly, even in the comparison group, who have low levels of dioxin comparable to the general public. Such a correlation in the comparison group was particularly significant among those with known risk factors such as obesity and family history of diabetes. Conclusions These results show that the GLUT4:NFκB ratio is a reliable marker for the diabetogenic action of dioxin, particularly at very low exposure levels that are not much higher than those found in the general public, implying a need to address current exposure levels.
MED-808	http://www.ncbi.nlm.nih.gov/pubmed/16801591	A strong dose-response relation between serum concentrations of persistent organic pollutants and diabetes: results from the National Health and Ex... - PubMed - NCBI	Abstract OBJECTIVE: Low-level exposure to some persistent organic pollutants (POPs) has recently become a focus because of their possible link with the risk of diabetes. RESEARCH DESIGN AND METHODS: Cross-sectional associations of the serum concentrations of POPs with diabetes prevalence were investigated in 2,016 adult participants in the National Health and Nutrition Examination Survey 1999-2002. Six POPs (2,2',4,4',5,5'-hexachlorobiphenyl, 1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin, 1,2,3,4,6,7,8,9-octachlorodibenzo-p-dioxin, oxychlordane, p,p'-dichlorodiphenyltrichloroethane, and trans-nonachlor) were selected, because they were detectable in >or=80% of participants. RESULTS: Compared with subjects with serum concentrations below the limit of detection, after adjustment for age, sex, race and ethnicity, poverty income ratio, BMI, and waist circumference, diabetes prevalence was strongly positively associated with lipid-adjusted serum concentrations of all six POPs. When the participants were classified according to the sum of category numbers of the six POPs, adjusted odds ratios were 1.0, 14.0, 14.7, 38.3, and 37.7 (P for trend < 0.001). The association was consistent in stratified analyses and stronger in younger participants, Mexican Americans, and obese individuals. CONCLUSIONS: There were striking dose-response relations between serum concentrations of six selected POPs and the prevalence of diabetes. The strong graded association could offer a compelling challenge to future epidemiologic and toxicological research.
MED-809	http://www.ncbi.nlm.nih.gov/pubmed/19654916	Organochlorine Exposure and Incidence of Diabetes in a Cohort of Great Lakes Sport Fish Consumers	Abstract Background Studies have demonstrated ubiquitous human exposure to persistent organic pollutants (POPs) such as p,p′-diphenyldichloroethene (DDE) and polychlorinated biphenyls (PCBs). Although there is considerable evidence that POP exposures are associated with prevalent diabetes, these studies do not establish causality because the cross-sectional study design does not allow for assessment of temporality of the exposure–disease association. Prospective studies, however, have been lacking. Objectives This study was designed to determine whether POP body burdens are related to incidence of diabetes in a cohort of Great Lakes sport fish consumers. Methods The cohort was established in the early 1990s and followed through 2005. We tested serum for DDE and PCB congeners and assessed diabetes diagnosis, demographics, and fish consumption. Associations of diabetes with exposures were examined prospectively in participants without diabetes in 1994–1995, followed through 2005. Annual percent changes in DDE and PCB-132/153 from 1994 to 2005 were examined by diabetes status. Results DDE exposure was associated with incident diabetes. Incident diabetes was not associated with mono-ortho PCB-118, total PCBs, or years of sport fish consumption. Annual percent change in DDE and PCB-132/153 did not differ significantly by diabetes status. Conclusions This study demonstrates an association between DDE exposure and incident diabetes. The findings of an association of DDE with incident diabetes and the lack of effect of diabetes on annual percent change in POPs do not support the hypothesis that associations of POPs with diabetes are attributable to reverse causality. Additional studies should address the biological pathways by which DDE could affect glucose homeostasis.
MED-810	http://www.ncbi.nlm.nih.gov/pubmed/17366823	Increased Rate of Hospitalization for Diabetes and Residential Proximity of Hazardous Waste Sites	Abstract Background Epidemiologic studies suggest that there may be an association between environmental exposure to persistent organic pollutants (POPs) and diabetes. Objective The aim of this study was to test the hypothesis that residential proximity to POP-contaminated waste sites result in increased rates of hospitalization for diabetes. Methods We determined the number of hospitalized patients 25–74 years of age diagnosed with diabetes in New York State exclusive of New York City for the years 1993–2000. Descriptive statistics and negative binomial regression were used to compare diabetes hospitalization rates in individuals who resided in ZIP codes containing or abutting hazardous waste sites containing POPs (“POP” sites); ZIP codes containing hazardous waste sites but with wastes other than POPs (“other” sites); and ZIP codes without any identified hazardous waste sites (“clean” sites). Results Compared with the hospitalization rates for diabetes in clean sites, the rate ratios for diabetes discharges for people residing in POP sites and “other” sites, after adjustment for potential confounders were 1.23 [95% confidence interval (CI), 1.15–1.32] and 1.25 (95% CI, 1.16–1.34), respectively. In a subset of POP sites along the Hudson River, where there is higher income, less smoking, better diet, and more exercise, the rate ratio was 1.36 (95% CI, 1.26–1.47) compared to clean sites. Conclusions After controlling for major confounders, we found a statistically significant increase in the rate of hospitalization for diabetes among the population residing in the ZIP codes containing toxic waste sites.
MED-811	http://www.ncbi.nlm.nih.gov/pubmed/12916742	Short- and long-term morbidity and mortality in the population exposed to dioxin after the "Seveso accident". - PubMed - NCBI	Abstract The early effects of 2,3,7,8-tetrachlorodibenzo-para-dioxin (TCDD) exposure in the population involved in the Seveso, Italy, incident in 1976, have been examined in numerous studies. Chloracne was the only effect linked with sufficient certainty to dioxin exposure. The possible long-term consequences were investigated with mortality and cancer incidence studies. Mortality and morbidity findings during the 20-year period following the accident showed increased risk from lymphoemopoietic neoplasm, digestive system cancer (rectum in males, and biliary tract among females, in particular) and respiratory system cancer (lung, among males). In the incidence analyses, also thyroid gland and pleura cancer appeared suggestively increased. Soft tissue sarcomas showed an increase in the largest, yet least exposed, exposure sub-cohort. Several hypotheses associating non-cancer effects with dioxin exposure were corroborated by findings in the Seveso population: this was the case with cardiovascular effects (possibly linked to both chemical exposure and stressful disaster experience), endocrine effects (diabetes among females) and reproductive effects: exposure of men to TCDD was linked to a lowered male/female sex ratio in their offspring. The results of many Seveso studies point to possible gender effects, in accordance with animal models. Notwithstanding the acknowledged study limitations (lack of individual exposure markers, short latency, and small population size for certain cancer types), results of previous experimental and epidemiological studies, along with mechanistic knowledge on dioxin toxicity, support the hypotheses that the observed excesses might be associated with dioxin exposure. The mortality and cancer incidence follow-up of the Seveso cohort are continuing.
MED-812	http://www.ncbi.nlm.nih.gov/pubmed/18557598	Environmental contaminants as risk factors for developing diabetes. - PubMed - NCBI	Abstract The contribution of exposure to persistent organic pollutants (POPs) to the incidence of diabetes has received little attention until recently. A number of reports have emerged, however, concerning elevated diabetes in persons occupationally exposed to dioxin. United States (US) Air Force personnel in Vietnam who sprayed Agent Orange containing dioxin as a contaminant had elevated rates of diabetes, leading to US government compensation for diabetes in these veterans. Recent studies in populations exposed to polychlorinated biphenyls (PCBs) and chlorinated pesticides found a dose-dependent elevated risk of diabetes. An elevation in risk of diabetes in relation to levels of several POPs has been demonstrated by two different groups using the National Health and Nutrition Examination Survey (NHANES), a random sampling of US citizens. The strong associations seen in quite different studies suggest the possibility that exposure to POPs could cause diabetes. One striking observation is that obese persons that do not have elevated POPs are not at elevated risk of diabetes, suggesting that the POPs rather than the obesity per se is responsible for the association. Although a specific mechanism is not known, most POPs induce a great number and variety of genes, including several that alter insulin action. Because diabetes is a dangerous disease that is increasing in frequency throughout the world, further study of the possibility that exposure to POPs contributes to the etiology of diabetes is critical.
MED-813	http://www.ncbi.nlm.nih.gov/pubmed/22835984	Fish consumption, insulin sensitivity and beta-cell function in the Insulin Resistance Atherosclerosis Study (IRAS)	Abstract Background and aims Previous research on the association between fish consumption and incident type 2 diabetes has been inconclusive. In addition, few studies have investigated how fish consumption may be related to the metabolic abnormalities underlying diabetes. Therefore, we examined the association of fish consumption with measures of insulin sensitivity and beta-cell function in a multi-ethnic population. Methods and results We examined the cross-sectional association between fish consumption and measures of insulin sensitivity and secretion in 951 non-diabetic participants in the Insulin Resistance Atherosclerosis Study (IRAS). Fish consumption, categorized as <2 vs. ≥2 portions/week, was measured using a validated food frequency questionnaire. Insulin sensitivity (SI) and acute insulin response (AIR) were determined from frequently sampled intravenous glucose tolerance tests. Higher fish consumption was independently associated with lower SI-adjusted AIR (β=−0.13 [−0.25, −0.016], p=0.03, comparing ≥ 2 vs. <2 portions/week). Fish consumption was positively associated with intact and split proinsulin/C-peptide ratios, however, these associations were confounded by ethnicity (multivariable-adjusted β=0.073 [−0.014, 0.16] for intact proinsulin/C-peptide ratio, β=0.031 [−0.065, 0.13] for split proinsulin/C-peptide ratio). We also observed a significant positive association between fish consumption and fasting blood glucose (multivariable-adjusted β=2.27 [0.68, 3.86], p=0.005). We found no association between fish consumption and SI (multivariable-adjusted β= −0.015 [−0.083, 0.053]) or fasting insulin (multivariable-adjusted β=0.016 [−0.066, 0.10]). Conclusions Fish consumption was not associated with measures of insulin sensitivity in the multi-ethnic IRAS cohort. However, higher fish consumption may be associated with pancreatic beta-cell dysfunction.
MED-814	http://www.ncbi.nlm.nih.gov/pubmed/22591895	Omega-3 Fatty Acids and incident Type 2 Diabetes: A Systematic Review and Meta-Analysis	Abstract The relationship between omega-3 polyunsaturated fatty acids (n-3 PUFA) from seafood (eicosapentaenoic acid, EPA; docosahexaenoic acid, DHA) or plant (alpha-linolenic acid, ALA) sources and risk of type 2 diabetes mellitus (DM) remains unclear. We systematically searched multiple literature databases through June 2011 to identify prospective studies examining relations of dietary n-3 PUFA, dietary fish and/or seafood, and circulating n-3 PUFA biomarkers with incidence of DM. Data were independently extracted in duplicate by 2 investigators, including multivariate-adjusted relative risk (RR) estimates and corresponding 95% CIs. Generalized least-squares trend estimation was used to assess dose-response relationships, with pooled summary estimates calculated by both fixed-effect and random-effect models. From 288 identified abstracts, 16 studies met inclusion criteria, including 18 separate cohorts comprising 540,184 individuals and 25,670 cases of incident DM. Consumption of fish and/or seafood was not significantly associated with DM (n=13 studies; RR per 100g/d=1.12, 95% CI=0.94, 1.34); nor were consumption of EPA+DHA (n=16 cohorts; RR per 250mg/d=1.04, 95% CI=0.97, 1.10) or circulating levels of EPA+DHA biomarkers (n=5 cohorts; RR per 3% of total fatty acids=0.94, 95% CI=0.75, 1.17). Both dietary ALA (n=7 studies; RR per 0.5g/d=0.93, 95% CI=0.83, 1.04) and circulating ALA biomarker levels (n=6 studies; RR per 0.1% of total fatty acid=0.90, 95% CI=0.80, 1.00, P=0.06) were associated with non-significant trend towards lower risk of DM. Substantial heterogeneity (I2~80%) was observed among studies of fish/seafood or EPA+DHA and DM; moderate heterogeneity (<55%) was seen for dietary and biomarker ALA and DM. In unadjusted meta-regressions, study location (Asia vs. North America/Europe), mean BMI, and duration of follow-up each modified the association between fish/seafood and EPA+DHA consumption and DM risk (P-Interaction ≤ 0.02 each). We had limited statistical power to determine the independent effect of these sources of heterogeneity due to their high collinearity. The overall pooled findings do not support either major harms or benefits of fish/seafood or EPA+DHA on development of DM, and suggest that ALA may be associated with modestly lower risk. Reasons for potential heterogeneity of effects, which could include true biologic heterogeneity, publication bias, or chance, deserve further investigation.
MED-815	http://www.ncbi.nlm.nih.gov/pubmed/22520265	Public health concern behind the exposure to persistent organic pollutants and the risk of metabolic diseases	Abstract Background Persistent organic pollutants (POPs) are hazardous chemicals omnipresent in our food chain, which have been internationally regulated to ensure public health. Initially described for their potency to affect reproduction and promote cancer, recent studies have highlighted an unexpected implication of POPs in the development of metabolic diseases like type 2 diabetes and obesity. Based on this novel knowledge, this article aims at stimulating discussion and evaluating the effectiveness of current POP legislation to protect humans against the risk of metabolic diseases. Furthermore, the regulation of POPs in animal food products in the European Union (EU) is addressed, with a special focus on marine food since it may represent a major source of POP exposure to humans. Discussion There is mounting scientific evidence showing that current POP risk assessment and regulation cannot effectively protect humans against metabolic disorders. Better regulatory control of POPs in dietary products should be of high public health priority. Summary The general population is exposed to sufficient POPs, both in term of concentration and diversity, to induce metabolic disorders. This situation should attract the greatest attention from the public health and governmental authorities.
MED-816	http://www.ncbi.nlm.nih.gov/pubmed/23114091%20	The effect of obesity on polycystic ovary syndrome: a systematic review and meta-analysis. - PubMed - NCBI	Abstract While many women with polycystic ovary syndrome (PCOS) are overweight, obese or centrally obese, the effect of excess weight on the outcomes of PCOS is inconsistent. The review aimed to assess the effects of overweight, obesity and central obesity on the reproductive, metabolic and psychological features of PCOS. MEDLINE, EMBASE, CINAHL, Cochrane Central Register of Controlled Trials (CENTRAL) and PSYCINFO were searched for studies reporting outcomes according to body mass index categories or body fat distribution. Data were presented as mean difference or risk ratio (95% confidence interval). This review included 30 eligible studies. Overweight or obese women with PCOS had decreased sex hormone-binding globulin (SHBG), increased total testosterone, free androgen index, hirsutism, fasting glucose, fasting insulin, homeostatic model assessment-insulin resistance index and worsened lipid profile. Obesity significantly worsened all metabolic and reproductive outcomes measured except for hirsutism when compared to normal weight women with PCOS. Overweight women had no differences in total testosterone, hirsutism, total-cholesterol and low-density lipoprotein-cholesterol compared to normal weight women and no differences in SHBG and total testosterone compared to obese women. Central obesity was associated with higher fasting insulin levels. These results suggest that prevention and treatment of obesity is important for the management of PCOS. © 2012 The Authors. obesity reviews © 2012 International Association for the Study of Obesity.
MED-817	http://www.ncbi.nlm.nih.gov/pubmed/20211044	Comparison of sex hormonal and metabolic profiles between omnivores and vegetarians in pre- and post-menopausal women. - PubMed - NCBI	Abstract The purpose of the present study was to investigate the sex hormonal and metabolic profiles in vegetarians and compare these with the profiles in omnivores. The design of the present study was cross-sectional. The study sample of pre- and post-menopausal women included forty-one omnivores and twenty-one vegetarians. Thereafter we determined: (1) plasma sex hormones, (2) fasting insulin, NEFA as well as apo-A and apo-B, (3) BMI, (4) a dietary profile (3 d dietary records), (5) physical activity and (6) total faecal excretion per 72 h and total urinary excretion per 72 h. Vegetarians showed higher levels of sex hormone-binding globulin (SHBG), apo-A, total faecal excretion per 72 h and total fibre intake as well as lower levels of apo-B, free oestradiol, free testosterone, dehydroepiandrosterone sulfate (DHEA-s) and BMI. Interestingly, after controlling for BMI, significant differences between groups still persisted except for apo-B. Moreover, stepwise regression analysis showed that total fibre intake explained 15.2 % of the variation in SHBG in our cohort, which accounted for the greatest source of unique variance. Results of the present study indicate that pre- and post-menopausal vegetarians present higher concentrations of SHBG, which could be explained, in part, by higher levels of fibre intake. This may explain, at least in part, the lower risk of developing type 2 diabetes.
MED-818	http://www.ncbi.nlm.nih.gov/pubmed/23934543	Role of maca (Lepidium meyenii) consumption on serum interleukin-6 levels and health status in populations living in the Peruvian central Andes over 4000 m of altitude	Abstract Lepidium meyenii (Maca) is a plant that grows at over 4000 meters above sea level in the central Peruvian Andes. The hypocotyls of this plant are traditionally consumed for their nutritional and medicinal properties. The aim of this study was to determine the health status based on a health related quality of life (HRQL) questionnaire (SF-20) and serum levels of interleukin 6 (IL-6) in subjects that are maca consumers. For this, a cross-sectional study was designed to be performed in 50 subjects from Junin (4100 m): 27 subjects were maca consumers and 23 were non-consumers. The SF-20 survey is used to obtain a summary measure of health status. The stand up from a chair and sit down (SUCSD) test (to assess lower-extremity function), hemoglobin measurement, blood pressure, sexual hormone levels, serum IL-6 levels and the score of chronic mountain sickness (CMS) were evaluated. Testosterone/estradiol ratio (P≪0.05), IL-6 (P<0.05) and CMS score were lower, whereas the health status score was higher, in maca consumers when compared to non-consumers (P<0.01). A greater proportion of maca consumers successfully completed the SUCSD test compared to non-consumers (P<0.01), showing a significant association with lower values of serum IL-6 (P<0.05). In conclusion, consumption of maca was associated with low serum IL-6 levels and in turn with better health status scores in the SF-20 survey and low chronic mountain sickness scores.
MED-819	http://www.ncbi.nlm.nih.gov/pubmed/23279603	Effect of metformin compared with hypocaloric diet on serum C-reactive protein level and insulin resistance in obese and overweight women with poly... - PubMed - NCBI	Abstract AIM: The aim of the present study was to investigate the efficacy of Metformin compared with a hypocaloric diet on C-reactive protein (CRP) level and markers of insulin resistance in obese and overweight women with polycystic ovary syndrome (PCOS). MATERIAL AND METHODS: Forty women with body mass index ≥ 27 and PCOS were randomly allocated to receive either Metformin or hypocaloric diet and were assessed before and after a treatment period of 12 weeks. High-sensitivity CRP (hs-CRP) and markers of insulin resistance (IR), homeostasis model assessment-IR, quantitative insulin-sensitivity check index and fasting glucose to insulin ratio were evaluated in each patient. RESULTS: A total of 10 subjects did not complete the trial (three patients in the Metformin group and seven patients in the diet group) and a total of 30 subjects completed the trial (17 subjects in the Metformin group and 13 subjects in the diet group). Serum concentration of hs-CRP significantly decreased in both the Metformin (5.29 ± 2.50 vs 3.81 ± 1.99, P = 0.008) and diet groups (6.08 ± 2.14 vs 4.27 ± 1.60, P = 0.004). There were no significant differences in mean hs-CRP decrement between the two groups. Decrease in hs-CRP levels was significantly correlated with waist circumference in the diet group (r = 0.8, P < 0.001). The effect of a hypocaloric diet with 5-10% weight reduction on markers of insulin resistance (homeostasis model assessment-IR, fasting glucose to insulin ratio, quantitative insulin-sensitivity check index) was better than Metformin therapy (P = 0.001). CONCLUSIONS: Although weight reduction has equal efficacy with Metformin in decreasing serum hs-CRP levels, it was significantly more effective in improving insulin resistance in obese and overweight PCOS women. © 2012 The Authors. Journal of Obstetrics and Gynaecology Research © 2012 Japan Society of Obstetrics and Gynecology.
MED-820	http://www.ncbi.nlm.nih.gov/pubmed/25662759	The effect of marjoram (Origanum majorana) tea on the hormonal profile of women with polycystic ovary syndrome: a randomised controlled pilot study. - PubMed - NCBI	Abstract BACKGROUND: In traditional medicine, marjoram herb (Origanum majorana) is locally reputed for its ability to restore hormonal balance and to regulate the menstrual cycle. Therefore, this pilot study aimed to investigate the effects of marjoram tea on the hormonal profile of women with polycystic ovary syndrome (PCOS) in a randomised, double-blind, placebo-controlled trial. METHODS: Twenty-five patients were assigned to receive marjoram tea or a placebo tea twice daily for 1 month (intervention group: n = 14; placebo group: n = 11). The hormonal and metabolic parameters measured at baseline, as well as after the intervention, were: follicle-stimulating hormone, luteinising hormone, progesterone, oestradiol, total testosterone, dehydroepiandrosterone-sulphate (DHEA-S), fasting insulin and glucose, homeostasis model assessment for insulin resistance (HOMA-IR) and glucose to insulin ratio. RESULTS: Marjoram tea significantly reduced DHEA-S and fasting insulin levels (P < 0.05) by a mean (SD) of 1.4 (0.5) μmol L-1 and 1.9 (0.8) μU mL-1 , respectively. In comparison to the placebo group, the change was only significant for DHEA-S (P = 0.05) but not for insulin (P = 0.08). HOMA-IR was not reduced significantly in the intervention group (P = 0.06), although the change was significant compared to the placebo group (P < 0.05). CONCLUSIONS: The results obtained in the present study show the beneficial effects of marjoram tea on the hormonal profile of PCOS women because it was found to improve insulin sensitivity and reduce the levels of adrenal androgens. Further research is needed to confirm these results and to investigate the active components and mechanisms contributing to such potential beneficial effects of marjoram herb. © 2015 The British Dietetic Association Ltd.
MED-821	http://www.ncbi.nlm.nih.gov/pubmed/25026923	Low glycemic index vegan or low-calorie weight loss diets for women with polycystic ovary syndrome: a randomized controlled feasibility study. - PubMed - NCBI	Abstract The aim of this randomized pilot was to assess the feasibility of a dietary intervention among women with polycystic ovary syndrome (PCOS) comparing a vegan to a low-calorie (low-cal) diet. Overweight (body mass index, 39.9 ± 6.1 kg/m(2)) women with PCOS (n = 18; age, 27.8 ± 4.5 years; 39% black) who were experiencing infertility were recruited to participate in a 6-month randomized weight loss study delivered through nutrition counseling, e-mail, and Facebook. Body weight and dietary intake were assessed at 0, 3, and 6 months. We hypothesized that weight loss would be greater in the vegan group. Attrition was high at 3 (39%) and 6 months (67%). All analyses were conducted as intention-to-treat and presented as median (interquartile range). Vegan participants lost significantly more weight at 3 months (-1.8% [-5.0%, -0.9%] vegan, 0.0 [-1.2%, 0.3%] low-cal; P = .04), but there was no difference between groups at 6 months (P = .39). Use of Facebook groups was significantly related to percent weight loss at 3 (P < .001) and 6 months (P = .05). Vegan participants had a greater decrease in energy (-265 [-439, 0] kcal/d) and fat intake (-7.4% [-9.2%, 0] energy) at 6 months compared with low-cal participants (0 [0, 112] kcal/d, P = .02; 0 [0, 3.0%] energy, P = .02). These preliminary results suggest that engagement with social media and adoption of a vegan diet may be effective for promoting short-term weight loss among women with PCOS; however, a larger trial that addresses potential high attrition rates is needed to confirm these results. Copyright © 2014 Elsevier Inc. All rights reserved.
MED-822	http://www.ncbi.nlm.nih.gov/pubmed/16034717	Clinical and biochemical characterization of women with polycystic ovary syndrome in North Rhine-Westphalia. - PubMed - NCBI	Abstract Polycystic ovary syndrome (PCOS), defined as the combination of oligoanovulation and hyperandrogenism, affects more than 5% of women of reproductive age. Insulin resistance and hyperinsulinemia appear to play an important role in its pathogenesis. Here, we will present a characterization of a PCOS cohort from North Rhine-Westphalia in Germany. Clinical features, family history as well as endocrine and metabolic parameters were prospectively recorded from 200 successive patients. All patients were evaluated for insulin resistance and beta-cell-function by oral glucose tolerance test. Patient data were compared with those of 98 age-matched control women. PCOS patients showed significantly higher BMI, body fat mass and androgen levels as well as impaired glucose and insulin metabolism. A positive family history of PCOS and diabetes was more frequent in PCOS patients. Insulin resistance (71%) was the most common metabolic abnormality in PCOS patients followed by obesity (52%) and dyslipidemia (46.3%), with an incidence of 31.5% for the metabolic syndrome. C-reactive protein and other cardiovascular risk factors were frequently elevated even in young PCOS patients. While the clinical characteristics and endocrine parameters of this German PCOS cohort were heterogeneous, they were comparable to those from other Caucasian populations.
